-108.88672,-73.24219,-10.74219,-89.35547,0
-90.33203,-71.77734,-4.39453,-61.03516,0
-114.74609,-77.63672,-1.95312,-70.80078,0
-127.92969,-77.14844,-7.81250,-85.44922,0
-120.11719,-70.80078,-12.20703,-90.33203,0
-140.13672,-60.54688,-17.57812,-84.47266,0
-118.16406,-55.17578,-13.18359,-71.28906,0
-91.30859,-62.01172,-9.76562,-83.00781,0
-98.14453,-63.47656,-10.25391,-74.70703,0
-89.35547,-67.38281,-10.74219,-79.58984,0
-59.08203,-64.45312,-13.67188,-77.14844,0
-54.19922,-56.64062,-17.57812,-67.87109,0
-58.59375,-51.26953,-18.06641,-44.43359,0
-55.66406,-56.64062,-15.62500,-18.55469,0
-75.19531,-59.57031,-20.99609,-40.03906,0
-45.89844,-46.38672,-26.85547,-67.87109,0
-32.22656,-40.03906,-24.41406,-40.03906,0
-44.92188,-41.01562,-17.57812,-4.39453,0
0.48828,-28.32031,-21.48438,-13.18359,0
-35.15625,-29.78516,-28.32031,-24.41406,0
-55.17578,-40.52734,-36.62109,-33.20312,0
39.06250,-30.27344,-42.48047,-20.99609,0
5.85938,-26.36719,-38.57422,-10.25391,0
-44.92188,-30.76172,-36.13281,-42.96875,0
4.39453,-23.43750,-39.55078,-50.29297,0
1.95312,-27.34375,-37.10938,-12.20703,0
-22.94922,-33.69141,-40.03906,-11.23047,0
3.41797,-21.97266,-42.96875,1.46484,0
16.11328,-12.20703,-43.45703,-4.88281,0
-8.30078,-6.34766,-46.38672,-39.55078,0
4.39453,-10.74219,-47.85156,-48.82812,0
9.27734,-15.62500,-46.87500,-25.39062,0
10.25391,-10.74219,-45.41016,-15.62500,0
-6.83594,-15.62500,-48.82812,-42.48047,0
-20.99609,-15.62500,-43.45703,-12.20703,0
1.95312,-4.39453,-42.96875,-5.85938,0
0.00000,-0.48828,-48.82812,-34.66797,0
0.00000,4.39453,-53.22266,-2.44141,0
0.00000,5.37109,-48.82812,-7.32422,0
0.00000,6.34766,-50.78125,-37.10938,0
0.00000,1.95312,-53.22266,-23.43750,0
0.00000,-7.32422,-45.89844,-17.57812,0
0.00000,-9.27734,-47.85156,22.94922,0
0.00000,-7.32422,-50.29297,22.94922,0
0.00000,-4.39453,-51.75781,-7.32422,0
0.00000,-10.25391,-58.10547,-14.64844,0
0.00000,-20.50781,-49.80469,-15.62500,0
0.00000,-17.08984,-39.06250,36.62109,0
43.45703,-3.90625,-40.03906,34.66797,0
41.50391,-9.27734,-47.36328,13.67188,0
-33.20312,-13.67188,-46.87500,-17.57812,0
-15.13672,-7.81250,-47.36328,-36.62109,0
5.85938,-10.25391,-48.33984,-12.20703,0
55.66406,-9.76562,-43.45703,15.13672,0
16.60156,-12.20703,-44.43359,7.81250,0
-24.41406,-20.99609,-40.03906,-20.50781,0
-17.57812,-21.48438,-34.66797,7.81250,0
-6.34766,-18.55469,-42.48047,-15.13672,0
19.53125,-20.99609,-43.45703,-31.25000,0
-39.06250,-14.16016,-57.12891,-7.81250,0
-17.57812,-1.95312,-58.59375,0.00000,0
-4.88281,-3.41797,-37.59766,-13.18359,0
-4.88281,-11.71875,-34.17969,-37.59766,0
4.88281,-4.88281,-31.73828,4.88281,0
-1.46484,5.37109,-30.76172,18.06641,0
-17.57812,3.41797,-43.45703,-34.17969,0
-28.80859,-1.95312,-49.80469,-15.62500,0
-39.55078,-10.74219,-53.71094,-38.08594,0
-65.91797,-14.64844,-52.73438,-104.00391,0
-74.21875,-12.20703,-54.68750,-115.72266,0
-66.89453,-16.11328,-54.19922,-88.37891,0
-64.94141,-23.43750,-50.78125,-80.56641,0
-36.62109,-16.11328,-51.26953,-75.19531,0
-63.96484,-15.13672,-46.87500,-42.48047,0
-78.61328,-18.06641,-50.29297,-89.84375,0
-59.57031,-17.08984,-80.07812,-111.81641,0
-49.31641,-25.39062,-105.46875,-69.82422,0
-37.59766,-16.11328,-61.52344,-64.45312,0
-89.35547,-6.83594,-19.04297,-62.01172,0
-64.45312,-15.13672,-18.55469,-75.19531,0
-29.78516,-24.41406,-23.92578,-66.40625,0
-14.16016,-14.64844,-43.94531,-33.69141,0
1.46484,7.81250,-46.87500,-28.80859,0
-24.90234,-9.76562,-31.25000,-43.45703,0
-49.31641,-22.46094,-32.22656,-50.29297,0
-37.59766,-9.27734,-45.41016,-26.85547,0
4.39453,-8.30078,-45.41016,-35.15625,0
9.27734,-9.76562,-46.38672,-57.61719,0
-14.16016,0.00000,-42.48047,-45.41016,0
12.20703,7.32422,-62.98828,-35.15625,0
-13.18359,-14.64844,-78.61328,-28.80859,0
-31.25000,-39.55078,-41.50391,-10.74219,0
-15.62500,-21.48438,-31.73828,-8.78906,0
-12.20703,-2.44141,-22.46094,-6.34766,0
-20.50781,-9.76562,-1.95312,-42.96875,0
-32.22656,-10.25391,-5.37109,-75.19531,0
0.97656,-12.69531,-22.94922,-44.43359,0
29.29688,-12.20703,-28.32031,-26.85547,0
-12.20703,-15.13672,-29.29688,-19.53125,0
-44.43359,-24.41406,-29.78516,-0.97656,0
-5.37109,-18.06641,-34.66797,9.76562,0
14.16016,-11.71875,-37.59766,-31.25000,0
11.23047,-18.55469,-34.17969,-36.62109,0
-32.71484,-27.34375,-37.59766,-38.08594,0
-83.98438,-29.29688,-37.10938,-33.20312,0
-59.08203,-23.92578,-27.83203,-37.59766,0
-56.64062,-32.22656,-29.78516,-43.45703,0
-57.61719,-40.03906,-28.80859,-62.01172,0
-29.78516,-23.92578,-22.94922,-85.93750,0
-29.78516,-17.08984,-20.01953,-54.68750,0
-65.91797,-12.69531,-55.17578,-47.36328,0
-44.43359,-11.71875,-69.82422,-38.57422,0
-44.92188,-24.41406,-32.71484,-69.82422,0
-73.73047,-24.90234,-30.76172,-72.75391,0
-50.29297,-31.25000,-23.92578,-43.94531,0
-42.48047,-34.66797,-16.60156,-50.29297,0
-38.57422,-16.60156,-26.85547,-23.43750,0
4.39453,-10.74219,-41.01562,-31.25000,0
-26.36719,-21.48438,-44.92188,-92.28516,0
-48.82812,-22.46094,-21.97266,-79.10156,0
0.00000,-19.53125,-7.81250,-24.41406,0
0.00000,-17.57812,-4.88281,-20.99609,0
0.00000,-20.50781,-13.18359,-41.99219,0
0.00000,-21.97266,-30.76172,-29.29688,0
0.00000,-22.94922,-23.92578,-20.99609,0
0.00000,-12.69531,-9.76562,-19.04297,0
0.00000,-8.78906,-17.08984,-11.23047,0
0.00000,-21.48438,-18.06641,-15.13672,0
0.00000,-33.20312,-22.94922,-29.29688,0
0.00000,-29.29688,-27.34375,-30.76172,0
0.00000,-28.80859,-18.55469,-17.57812,0
0.00000,-31.73828,-21.97266,4.88281,0
9.27734,-32.71484,-21.97266,8.30078,0
35.15625,-31.25000,-21.48438,-26.36719,0
-56.15234,-30.76172,-24.90234,-34.66797,0
-60.54688,-30.27344,-27.83203,-10.74219,0
-35.15625,-29.29688,-34.17969,-20.01953,0
-10.74219,-23.92578,-40.03906,-37.10938,0
1.46484,-24.90234,-42.48047,-22.46094,0
-35.15625,-33.69141,-34.17969,-25.39062,0
-43.94531,-29.29688,-27.83203,-6.34766,0
0.00000,-28.32031,-29.78516,0.00000,0
8.78906,-25.87891,-30.27344,-46.38672,0
-33.69141,-25.39062,-32.71484,-32.71484,0
0.00000,-37.59766,-33.20312,-21.48438,0
0.00000,-29.29688,-27.83203,-28.32031,0
0.00000,-23.43750,-21.48438,-18.06641,0
0.00000,-32.71484,-29.29688,8.30078,0
0.00000,-34.66797,-23.43750,-37.10938,0
0.00000,-21.97266,-9.76562,-58.10547,0
0.00000,-19.53125,-20.99609,5.85938,0
0.00000,-31.73828,-28.80859,-6.34766,0
0.00000,-27.83203,-23.43750,-46.87500,0
0.00000,-40.52734,-23.43750,-46.38672,0
0.00000,-46.87500,-27.34375,-32.71484,0
0.00000,-21.97266,-22.46094,-7.32422,0
-46.38672,-20.01953,-26.85547,36.13281,0
-23.92578,-24.41406,-26.36719,-27.83203,0
-23.92578,-31.25000,-29.78516,-56.15234,0
-23.92578,-38.08594,-47.85156,-17.57812,0
-15.62500,-31.25000,-42.48047,-24.90234,0
4.39453,-20.01953,-16.11328,-16.11328,0
19.53125,-26.85547,-5.37109,-4.88281,0
-34.17969,-34.17969,-30.27344,-33.20312,0
-54.19922,-27.83203,-38.08594,-34.66797,0
-35.64453,-27.34375,-18.06641,-27.34375,0
-32.71484,-26.85547,-19.53125,0.48828,0
-26.36719,-25.39062,-29.78516,-8.78906,0
0.00000,-18.55469,-31.73828,-66.40625,0
0.00000,-18.06641,-30.27344,-46.38672,0
0.00000,-30.76172,-35.64453,-19.04297,0
0.00000,-21.97266,-35.15625,-10.74219,0
0.00000,-11.23047,-31.25000,30.27344,0
0.00000,-14.16016,-31.73828,19.53125,0
0.00000,-20.01953,-35.15625,-72.75391,0
0.00000,-18.55469,-34.17969,-61.03516,0
0.00000,-22.94922,-31.25000,-11.23047,0
0.00000,-34.66797,-32.22656,0.97656,0
0.00000,-33.20312,-42.48047,-13.67188,0
0.00000,-30.76172,-49.80469,-35.15625,0
-30.27344,-27.83203,0.00000,-34.66797,0
11.23047,-19.53125,0.00000,-9.76562,0
2.44141,-27.34375,0.00000,17.08984,0
-77.14844,-38.08594,0.00000,-2.44141,0
-32.71484,-36.62109,0.00000,-60.05859,0
-44.43359,-35.64453,0.00000,-50.78125,0
-75.19531,-32.22656,0.00000,-8.30078,0
-62.50000,-40.03906,0.00000,13.18359,0
-31.25000,-47.36328,0.00000,-33.69141,1
-3.41797,-40.03906,0.00000,-62.98828,1
-53.22266,-47.36328,0.00000,-36.62109,1
-57.61719,-48.82812,0.00000,-69.82422,1
-35.15625,-37.59766,-33.20312,-84.96094,1
-65.91797,-41.01562,-31.73828,-77.63672,1
-86.91406,-44.43359,-21.48438,-69.82422,1
-87.89062,-48.82812,-19.53125,-62.50000,1
-82.03125,-44.92188,-20.01953,-96.19141,1
-117.67578,-37.59766,-23.92578,-104.49219,1
-123.53516,-30.27344,-29.29688,-106.93359,1
-112.30469,-40.03906,-26.36719,-123.53516,1
-114.25781,-52.73438,-28.80859,-129.88281,1
-128.90625,-47.36328,-33.69141,-125.48828,1
-136.23047,-36.62109,-26.85547,-155.27344,1
-139.64844,-30.76172,-34.17969,-156.25000,1
-137.20703,-40.52734,-41.99219,-139.16016,1
-119.14062,-39.55078,-35.64453,-149.90234,1
-151.85547,-23.43750,-35.15625,-149.90234,1
-180.66406,-21.48438,-41.99219,-165.03906,1
-174.80469,-27.34375,-39.06250,-168.45703,1
-136.23047,-24.41406,-34.66797,-161.62109,1
-130.85938,-24.90234,-37.59766,-166.99219,1
-162.59766,-31.73828,-38.57422,-181.64062,1
-177.24609,-26.36719,-31.25000,-160.64453,1
-160.64453,-22.46094,-30.76172,-152.83203,1
-135.74219,-39.55078,-35.15625,-183.59375,1
-156.25000,-40.03906,-48.82812,-168.45703,1
-157.71484,-20.99609,-59.57031,-198.24219,1
-105.95703,-15.62500,-51.26953,-196.28906,1
-115.72266,-20.99609,-48.33984,-150.87891,1
-125.00000,-24.41406,-45.41016,-113.28125,1
-110.83984,-19.04297,-43.45703,-121.58203,1
-111.32812,-6.83594,-48.33984,-140.62500,1
-86.91406,-0.97656,-52.24609,-160.64453,1
-88.37891,-5.37109,-56.15234,-167.48047,1
-105.95703,-4.39453,-65.42969,-143.06641,1
-78.12500,1.95312,-63.96484,-127.44141,1
-69.33594,7.32422,-61.52344,-116.21094,1
-43.45703,11.23047,-70.31250,-88.37891,1
-35.64453,14.16016,-65.91797,-64.45312,1
-57.61719,9.27734,-60.54688,-104.49219,1
-21.48438,9.76562,-56.15234,-83.49609,1
-22.94922,15.62500,-56.64062,-42.48047,1
-24.90234,13.67188,-58.59375,-101.56250,1
-29.29688,19.53125,-55.66406,-107.91016,1
-33.20312,24.41406,-63.96484,-72.75391,1
-18.06641,18.06641,-64.45312,-68.84766,1
8.30078,10.25391,-58.10547,-38.08594,1
-2.92969,21.97266,-54.68750,-50.78125,1
-35.64453,26.85547,-57.12891,-74.21875,1
-18.55469,21.97266,-63.47656,-55.66406,1
19.04297,25.39062,-60.54688,-66.89453,1
25.39062,30.76172,-62.50000,-43.94531,1
32.71484,27.83203,-62.01172,0.00000,1
42.48047,20.01953,-54.68750,8.78906,1
22.46094,20.01953,-49.31641,10.74219,1
32.22656,25.39062,-50.29297,42.96875,1
94.72656,19.04297,-45.89844,37.59766,1
83.98438,1.95312,-36.62109,47.85156,1
6.34766,10.25391,-31.25000,50.29297,1
32.71484,3.41797,-31.25000,31.73828,1
56.15234,-12.20703,-29.29688,68.35938,1
75.19531,-8.30078,-25.39062,83.49609,1
91.30859,-8.30078,-23.92578,80.07812,1
81.05469,-7.32422,-19.04297,81.05469,1
84.47266,-8.78906,-23.92578,85.44922,1
70.31250,-15.13672,-31.73828,78.61328,1
66.89453,-23.92578,-26.85547,76.17188,1
90.33203,-22.94922,-21.97266,96.67969,1
88.86719,-14.64844,-20.99609,121.58203,1
106.44531,-24.90234,-25.87891,110.83984,1
103.02734,-28.80859,-31.73828,91.30859,1
98.63281,-21.97266,-28.32031,118.16406,1
122.07031,-11.71875,-20.50781,93.75000,1
78.12500,-14.16016,-19.53125,59.57031,1
0.00000,-20.99609,-25.39062,93.26172,1
0.00000,-17.08984,-23.92578,101.07422,1
0.00000,-11.71875,-24.90234,82.03125,1
0.00000,-9.27734,-30.27344,68.84766,1
0.00000,-12.69531,-29.78516,73.24219,1
0.00000,-17.57812,-25.87891,77.63672,1
0.00000,-18.55469,-29.29688,78.61328,1
0.00000,-26.85547,-33.20312,64.94141,1
0.00000,-34.66797,-34.66797,47.36328,1
0.00000,-23.92578,-31.73828,66.89453,1
0.00000,-23.43750,-30.27344,75.19531,1
0.00000,-29.29688,-37.59766,62.50000,1
81.05469,-30.27344,-40.52734,91.30859,1
57.61719,-30.27344,-34.17969,82.51953,1
12.20703,-22.46094,-31.25000,18.06641,1
54.19922,-15.13672,-32.71484,19.04297,1
21.48438,-18.06641,-31.25000,65.42969,1
22.94922,-15.13672,-28.32031,65.42969,1
44.92188,-20.50781,-27.34375,44.92188,1
41.01562,-33.20312,-24.90234,47.36328,1
32.71484,-22.94922,-24.41406,45.89844,1
62.98828,-21.48438,-28.80859,52.24609,1
49.31641,-34.66797,-30.76172,65.91797,1
-19.04297,-31.73828,-33.69141,20.99609,1
2.92969,-29.29688,-36.13281,-7.32422,1
5.85938,-31.25000,-26.85547,36.62109,1
-3.41797,-30.76172,-23.43750,42.96875,1
35.15625,-26.85547,-27.83203,22.94922,1
27.34375,-22.94922,-28.32031,33.20312,1
11.23047,-15.13672,-23.43750,24.41406,1
-6.83594,-9.76562,-21.48438,37.59766,1
25.39062,-26.85547,-25.39062,45.89844,1
11.23047,-38.08594,-26.85547,9.27734,1
-16.11328,-29.29688,-23.92578,-5.37109,1
10.25391,-22.46094,-23.92578,0.48828,1
-0.97656,-21.97266,-24.90234,12.20703,1
-3.41797,-28.80859,-24.90234,20.99609,1
20.01953,-30.76172,-31.73828,11.71875,1
12.69531,-26.85547,-30.76172,0.97656,1
3.90625,-32.71484,-26.85547,-9.27734,1
-17.08984,-33.69141,-25.87891,-7.81250,1
-57.12891,-34.17969,-25.39062,-16.11328,1
-64.94141,-36.62109,-30.76172,-50.78125,1
-68.35938,-46.38672,-32.22656,-62.50000,1
-29.29688,-44.43359,-31.25000,-63.47656,1
-47.36328,-36.62109,-30.76172,-77.63672,1
-77.63672,-51.26953,-24.41406,-48.82812,1
-74.21875,-58.10547,-24.41406,-37.10938,1
0.00000,-55.66406,-26.36719,-62.01172,0
0.00000,-42.48047,-26.36719,-55.66406,0
0.00000,-36.13281,-23.43750,-28.80859,0
0.00000,-43.94531,-22.46094,-31.25000,0
0.00000,-49.80469,-22.94922,-64.94141,0
0.00000,-43.45703,-19.04297,-31.73828,0
0.00000,-44.92188,-19.04297,-10.25391,0
0.00000,-49.31641,-18.06641,-30.76172,0
0.00000,-45.41016,-19.04297,-27.83203,0
0.00000,-57.12891,-23.43750,-23.92578,0
0.00000,-57.61719,-22.46094,-36.62109,0
0.00000,-48.82812,-29.29688,-53.22266,0
-35.64453,-41.50391,-28.80859,-31.25000,0
-30.27344,-37.10938,-25.39062,-21.48438,0
-5.85938,-37.59766,-30.76172,-29.29688,0
-24.90234,-39.06250,-30.76172,-20.50781,0
2.44141,-36.62109,-26.36719,-32.71484,0
-27.34375,-31.73828,-21.97266,-25.39062,0
-62.50000,-27.83203,-23.92578,7.81250,0
-41.99219,-34.66797,-24.90234,1.46484,0
-45.89844,-47.36328,-20.50781,-45.41016,0
16.60156,-43.45703,-22.46094,-32.71484,0
-6.83594,-38.08594,-23.43750,-5.85938,0
-42.96875,-35.15625,-19.53125,-13.67188,0
0.00000,-40.03906,-23.92578,-5.37109,0
0.00000,-48.82812,-25.87891,-27.83203,0
0.00000,-47.36328,-26.36719,-44.92188,0
0.00000,-37.59766,-29.78516,5.37109,0
0.00000,-26.36719,-34.17969,-6.83594,0
0.00000,-25.87891,-34.66797,-78.61328,0
0.00000,-33.69141,-31.25000,-47.36328,0
0.00000,-43.94531,-29.78516,-18.55469,0
0.00000,-33.69141,-25.87891,-12.20703,0
0.00000,-22.94922,-25.39062,-37.10938,0
0.00000,-33.69141,-27.83203,-54.19922,0
0.00000,-36.13281,-30.27344,-43.45703,0
-37.59766,-38.57422,-32.22656,-43.45703,0
-41.01562,-41.01562,-23.43750,-25.39062,0
-37.59766,-37.59766,-21.97266,-1.95312,0
-42.96875,-41.50391,-22.94922,-32.71484,0
0.97656,-49.80469,-21.97266,-47.85156,0
-8.30078,-38.08594,-23.43750,-54.68750,0
-82.03125,-36.13281,-23.92578,-20.99609,0
-85.44922,-41.50391,-27.83203,-1.95312,0
-54.68750,-32.22656,-26.85547,-45.41016,0
-46.87500,-31.25000,-29.29688,-21.48438,0
-33.20312,-37.59766,-28.80859,-22.46094,0
-35.64453,-46.38672,-30.27344,-18.55469,0
-48.33984,-41.01562,-27.34375,1.46484,0
-12.20703,-36.13281,-18.06641,-37.10938,0
-40.03906,-41.01562,-19.04297,-21.48438,0
-57.61719,-46.38672,-21.97266,-10.25391,0
-40.03906,-45.41016,-24.41406,-36.13281,0
-7.32422,-23.92578,-17.57812,-10.25391,0
-11.23047,-19.53125,-13.18359,26.36719,0
-47.85156,-37.59766,-19.04297,8.78906,0
-41.01562,-42.96875,-19.04297,-46.87500,0
-56.64062,-35.64453,-15.13672,-44.43359,0
-49.31641,-37.59766,-14.64844,-5.85938,0
-23.43750,-30.27344,-16.11328,8.30078,0
0.00000,-38.08594,-19.04297,-1.46484,0
0.00000,-50.29297,-24.41406,-22.94922,0
0.00000,-40.52734,-22.94922,-21.97266,0
0.00000,-33.69141,-20.01953,3.90625,0
0.00000,-34.17969,-16.60156,-13.18359,0
0.00000,-26.85547,-16.60156,-13.67188,0
0.00000,-29.29688,-20.50781,-22.94922,0
0.00000,-39.06250,-23.92578,-13.67188,0
0.00000,-40.03906,-22.46094,4.39453,0
0.00000,-43.94531,-21.48438,-15.13672,0
0.00000,-44.43359,-20.99609,-12.20703,0
0.00000,-49.31641,-22.94922,-17.57812,0
12.69531,-38.57422,-20.01953,-25.87891,0
-31.73828,-36.62109,-19.53125,-41.50391,0
-36.13281,-34.66797,-29.29688,-2.92969,0
-8.30078,-40.52734,-27.34375,14.16016,0
-36.62109,-50.29297,-23.92578,-16.11328,0
-26.36719,-39.06250,-25.39062,-20.50781,0
-38.57422,-40.52734,-15.13672,-7.81250,0
2.92969,-39.06250,-4.39453,-5.85938,0
12.20703,-38.57422,-11.23047,0.48828,0
-28.80859,-43.94531,-26.36719,-5.37109,0
-37.10938,-50.78125,-21.97266,-30.76172,0
-84.96094,-52.73438,-11.71875,-21.48438,0
-55.17578,-47.36328,-5.85938,-14.16016,0
-26.36719,-44.92188,-13.18359,-21.97266,0
-23.43750,-44.43359,-18.55469,-16.11328,0
-15.13672,-45.41016,-17.08984,-18.55469,0
-41.99219,-51.75781,-17.57812,-14.64844,0
-10.74219,-42.96875,-7.32422,11.71875,0
3.41797,-39.55078,-5.85938,20.01953,0
-55.66406,-60.05859,-1.95312,-10.74219,1
-22.46094,-64.94141,2.92969,-50.78125,1
-11.23047,-48.33984,-10.74219,-24.41406,1
-27.83203,-31.25000,-23.43750,-19.04297,1
-30.76172,-23.92578,-26.36719,-42.96875,1
-20.50781,-30.27344,-27.34375,-37.59766,1
-41.01562,-33.69141,-34.17969,-41.01562,1
-50.78125,-23.43750,-32.71484,-39.06250,1
-27.34375,-10.25391,-30.76172,-37.10938,1
-41.01562,-2.44141,-39.55078,-37.59766,1
-66.40625,3.90625,-45.89844,-53.22266,1
-79.58984,6.83594,-42.96875,-50.29297,1
-54.68750,8.30078,-46.38672,-51.75781,1
-36.62109,3.41797,-50.78125,-65.42969,1
-6.34766,14.64844,-52.24609,-29.78516,1
-21.48438,15.62500,-57.61719,-37.59766,1
-53.71094,2.44141,-65.91797,-81.54297,1
-26.36719,9.76562,-67.38281,-83.98438,1
-17.57812,28.32031,-57.61719,-72.75391,1
-24.90234,37.59766,-57.61719,-57.12891,1
-16.11328,33.69141,-62.01172,-64.94141,1
-40.52734,21.97266,-61.52344,-72.26562,1
-44.43359,30.76172,-69.82422,-88.37891,1
-14.16016,42.48047,-73.24219,-98.14453,1
9.27734,35.64453,-68.84766,-59.57031,1
-19.53125,32.71484,-67.38281,-53.22266,1
-56.64062,28.80859,-64.94141,-91.79688,1
-39.06250,33.20312,-66.40625,-101.56250,1
-26.85547,28.80859,-67.87109,-84.96094,1
0.00000,30.27344,-65.91797,-77.14844,1
0.00000,44.43359,-62.50000,-48.82812,1
0.00000,41.99219,-62.01172,-66.89453,1
0.00000,35.64453,-64.45312,-122.55859,1
0.00000,34.66797,-67.38281,-129.39453,1
0.00000,45.89844,-60.54688,-87.89062,1
0.00000,39.06250,-57.61719,-93.26172,1
0.00000,21.97266,-63.47656,-126.95312,1
0.00000,19.04297,-65.42969,-131.34766,1
0.00000,21.97266,-60.05859,-140.13672,1
0.00000,28.80859,-59.08203,-145.50781,1
0.00000,26.36719,-57.61719,-154.78516,1
-86.42578,17.08984,-59.57031,-146.97266,1
-105.46875,5.37109,-61.03516,-107.42188,1
-80.07812,9.27734,-53.22266,-94.23828,1
-45.41016,19.53125,-53.71094,-94.72656,1
-39.06250,26.85547,-59.08203,-54.19922,1
-29.29688,34.17969,-58.10547,-36.62109,1
13.18359,30.76172,-60.54688,-90.82031,1
0.00000,19.53125,-68.84766,-76.17188,1
-17.08984,21.97266,-70.80078,-11.71875,1
5.37109,20.50781,-72.26562,-8.30078,1
-12.69531,-4.39453,-63.96484,-20.50781,1
18.55469,-3.90625,-54.19922,2.44141,1
69.33594,8.30078,-56.64062,41.99219,1
65.42969,13.18359,-59.08203,41.50391,1
-0.48828,16.11328,-49.80469,21.48438,1
5.37109,-9.76562,-42.48047,8.30078,1
21.97266,-33.69141,-37.59766,15.62500,1
-3.41797,-23.43750,-32.71484,28.80859,1
32.22656,-17.08984,-34.66797,45.89844,1
32.71484,-26.85547,-35.64453,37.59766,1
20.01953,-33.20312,-37.10938,26.85547,1
22.46094,-36.62109,-33.20312,57.12891,1
33.69141,-30.27344,-28.32031,43.94531,1
14.16016,-36.13281,-28.80859,64.94141,1
0.00000,-31.73828,-25.39062,89.35547,1
0.00000,-28.80859,-26.36719,23.92578,1
0.00000,-31.25000,-33.69141,12.20703,1
0.00000,-22.94922,-31.73828,36.62109,1
0.00000,-26.85547,-22.94922,30.27344,1
0.00000,-20.50781,-21.48438,36.62109,1
0.00000,-27.34375,-31.73828,27.34375,1
0.00000,-41.99219,-40.52734,19.53125,1
0.00000,-44.43359,-42.96875,12.20703,1
0.00000,-35.64453,-35.64453,23.43750,1
0.00000,-39.06250,-24.90234,35.64453,1
0.00000,-47.85156,-11.23047,10.74219,1
0.97656,-37.59766,-11.71875,0.97656,1
12.20703,-43.94531,-19.04297,20.50781,1
14.16016,-36.13281,-19.53125,13.18359,1
-1.95312,-30.27344,-17.57812,13.67188,1
